user_no,latitude,longitude,record_time
1,37.2386109268986,126.6666164850175,2025-09-26 20:12:00
1,37.238479124461854,126.66657475339392,2025-09-26 20:15:00
1,37.23833945194027,126.66652777460308,2025-09-26 20:18:00
1,37.23817222362403,126.66643951741436,2025-09-26 20:21:00
1,37.238029340843006,126.66635290833352,2025-09-26 20:24:00
1,37.23788819299799,126.66637194633606,2025-09-26 20:27:00
1,37.23776037572674,126.6662778100952,2025-09-26 20:30:00
1,37.23771293259637,126.66609400167968,2025-09-26 20:33:00
1,37.23766694044486,126.66593204179834,2025-09-26 20:36:00
1,37.23750923662635,126.66592177923852,2025-09-26 20:39:00
1,37.23740280059872,126.66587564195856,2025-09-26 20:42:00
1,37.237239218966685,126.66588339755612,2025-09-26 20:45:00
1,37.237130389591854,126.6659388804544,2025-09-26 20:48:00
1,37.23704940503195,126.66572128293424,2025-09-26 20:51:00
1,37.23697237250448,126.6655689494594,2025-09-26 20:54:00
1,37.236892851973664,126.66542111585736,2025-09-26 20:57:00
1,37.236790090307,126.66525265072232,2025-09-26 21:00:00
1,37.23670544464417,126.6650918801164,2025-09-26 21:03:00
1,37.23667922679742,126.66491387863152,2025-09-26 21:06:00
1,37.2366037669806,126.66476831169749,2025-09-26 21:09:00
1,37.23653526821894,126.6645739468996,2025-09-26 21:12:00
1,37.23655608469811,126.66460449816891,2025-09-26 21:15:00
1,37.23653976414768,126.66459126084096,2025-09-26 21:18:00
1,37.23652703932376,126.66462660331946,2025-09-26 21:21:00
1,37.23650498006929,126.66463573073916,2025-09-26 21:24:00
1,37.23647085969492,126.6646384535031,2025-09-26 21:27:00
1,37.23648070249176,126.66460388126264,2025-09-26 21:30:00
1,37.23646442218436,126.66458665594848,2025-09-26 21:33:00
1,37.236451133878894,126.6645934657007,2025-09-26 21:36:00
1,37.23647963241677,126.66456289705724,2025-09-26 21:39:00
1,37.23645508339331,126.66456685456168,2025-09-26 21:42:00
1,37.23646182286049,126.66461048289334,2025-09-26 21:45:00
1,37.236483368414575,126.66461830603576,2025-09-26 21:48:00
1,37.23646844964093,126.66462336923284,2025-09-26 21:51:00
1,37.23647333756352,126.66459552683804,2025-09-26 21:54:00
1,37.23649860993135,126.66461183882642,2025-09-26 21:57:00
1,37.23648769512357,126.66465503465687,2025-09-26 22:00:00
1,37.23649897467093,126.66462774002515,2025-09-26 22:03:00
1,37.23649762920135,126.66461559311598,2025-09-26 22:06:00
1,37.23650479376376,126.66458303218285,2025-09-26 22:09:00
1,37.23648429242369,126.66457172581497,2025-09-26 22:12:00
1,37.23647967161494,126.66456087149068,2025-09-26 22:15:00
1,37.2364937343959,126.66456064571295,2025-09-26 22:18:00
1,37.23650073392661,126.66455366990856,2025-09-26 22:21:00
1,37.23651492067947,126.66452397804318,2025-09-26 22:24:00
1,37.23651611190804,126.66451707481654,2025-09-26 22:27:00
1,37.23650629016332,126.66450503848196,2025-09-26 22:30:00
1,37.23649860468131,126.66450984911936,2025-09-26 22:33:00
1,37.236499884887614,126.66454333301876,2025-09-26 22:36:00
1,37.23648328067278,126.66454581480676,2025-09-26 22:39:00
1,37.23648214329239,126.66455953518089,2025-09-26 22:42:00
1,37.2364756856016,126.66454958824438,2025-09-26 22:45:00
1,37.23648233913613,126.66458591635228,2025-09-26 22:48:00
1,37.23647805722507,126.6646057781932,2025-09-26 22:51:00
1,37.23646328056079,126.6646081976334,2025-09-26 22:54:00
1,37.23641953028339,126.6645755920603,2025-09-26 22:57:00
1,37.236424568767546,126.66464003936262,2025-09-26 23:00:00
1,37.23643691228698,126.6646467022968,2025-09-26 23:03:00
1,37.23642933840978,126.66462885808431,2025-09-26 23:06:00
1,37.23644555831645,126.66462050624273,2025-09-26 23:09:00
1,37.23644631808679,126.6646349903838,2025-09-26 23:12:00
1,37.23644458466549,126.6646693137073,2025-09-26 23:15:00
1,37.23645237433908,126.66461555401456,2025-09-26 23:18:00
1,37.23648260073886,126.66460291000833,2025-09-26 23:21:00
1,37.23650340050989,126.66461580297845,2025-09-26 23:24:00
1,37.2364970719155,126.66458140458576,2025-09-26 23:27:00
1,37.23648739432301,126.6645570599618,2025-09-26 23:30:00
1,37.23652668019002,126.66457491814668,2025-09-26 23:33:00
1,37.23653056519201,126.66456956277489,2025-09-26 23:36:00
1,37.23653390801562,126.66457300515158,2025-09-26 23:39:00
1,37.236532246885126,126.66455299718022,2025-09-26 23:42:00
1,37.23652154377653,126.66457654613066,2025-09-26 23:45:00
1,37.23651540241899,126.66457914776306,2025-09-26 23:48:00
1,37.23649855009495,126.6645718167566,2025-09-26 23:51:00
1,37.23648825199247,126.66456320442694,2025-09-26 23:54:00
1,37.23650170874169,126.66456190716772,2025-09-26 23:57:00
1,37.23655783305684,126.66464757508692,2025-09-27 00:00:00
1,37.23653903878139,126.66460069697617,2025-09-27 00:03:00
1,37.23653150883499,126.6646008966655,2025-09-27 00:06:00
1,37.23652290500421,126.664621748194,2025-09-27 00:09:00
1,37.23655832945738,126.66460306576764,2025-09-27 00:12:00
1,37.23653085985499,126.66460182188722,2025-09-27 00:15:00
1,37.236564649501496,126.66458050915064,2025-09-27 00:18:00
1,37.23652637748656,126.66459080214815,2025-09-27 00:21:00
1,37.23654438579994,126.66460455193516,2025-09-27 00:24:00
1,37.23649500880357,126.6645871063701,2025-09-27 00:27:00
1,37.236532520796,126.66461254631076,2025-09-27 00:30:00
1,37.23650948790251,126.66460213619736,2025-09-27 00:33:00
1,37.23654416830252,126.66461881450805,2025-09-27 00:36:00
1,37.23651989029875,126.66461039288193,2025-09-27 00:39:00
1,37.236537969079016,126.66461976011628,2025-09-27 00:42:00
1,37.23651398671688,126.66459672864512,2025-09-27 00:45:00
1,37.23654706424781,126.66459215794252,2025-09-27 00:48:00
1,37.23652754470263,126.66460141738176,2025-09-27 00:51:00
1,37.23656249920243,126.6646163877292,2025-09-27 00:54:00
1,37.23655064114477,126.66460968388384,2025-09-27 00:57:00
1,37.23651969652627,126.66458213978896,2025-09-27 01:00:00
1,37.23651829358776,126.66458515263726,2025-09-27 01:03:00
1,37.23654626186123,126.66458874479724,2025-09-27 01:06:00
1,37.23653514721615,126.66463293829284,2025-09-27 01:09:00
1,37.236537250248254,126.6646155612586,2025-09-27 01:12:00
1,37.23652713088893,126.66459503700122,2025-09-27 01:15:00
1,37.23653515148053,126.66458352094249,2025-09-27 01:18:00
1,37.23652724013023,126.66459057593607,2025-09-27 01:21:00
1,37.236526433261496,126.66459783059884,2025-09-27 01:24:00
1,37.236548956203016,126.66461741714218,2025-09-27 01:27:00
1,37.23650593843004,126.66463032361683,2025-09-27 01:30:00
1,37.23653588037429,126.66461769886214,2025-09-27 01:33:00
1,37.23655428343845,126.66458774279543,2025-09-27 01:36:00
1,37.23652949608627,126.66459410119435,2025-09-27 01:39:00
1,37.23652565003278,126.66459786517666,2025-09-27 01:42:00
1,37.23652726850151,126.66459587432544,2025-09-27 01:45:00
1,37.23655474222805,126.66462163522736,2025-09-27 01:48:00
1,37.23656501931509,126.6645853429548,2025-09-27 01:51:00
1,37.23653025410186,126.66461962976103,2025-09-27 01:54:00
1,37.23653885452621,126.6646010849642,2025-09-27 01:57:00
1,37.23654283621006,126.66460443722274,2025-09-27 02:00:00
1,37.23651511707179,126.66465464032149,2025-09-27 02:03:00
1,37.23655722551085,126.66461003089933,2025-09-27 02:06:00
1,37.23653097948386,126.66460206173493,2025-09-27 02:09:00
1,37.23654457947463,126.66464564079298,2025-09-27 02:12:00
1,37.23653211094063,126.66457016142908,2025-09-27 02:15:00
1,37.2365220379906,126.6645981229962,2025-09-27 02:18:00
1,37.23650950270355,126.66459061432109,2025-09-27 02:21:00
1,37.23654350467206,126.66458210865736,2025-09-27 02:24:00
1,37.23651585661675,126.66459251746468,2025-09-27 02:27:00
1,37.236560807310894,126.66457838137998,2025-09-27 02:30:00
1,37.23654185605886,126.66457076351732,2025-09-27 02:33:00
1,37.23655541085819,126.66457452053125,2025-09-27 02:36:00
1,37.23650578577307,126.66459450228793,2025-09-27 02:39:00
1,37.23652813594848,126.66460039328456,2025-09-27 02:42:00
1,37.236535968978586,126.6645973691654,2025-09-27 02:45:00
1,37.236524803775794,126.66461241573104,2025-09-27 02:48:00
1,37.23654123719669,126.6646598886908,2025-09-27 02:51:00
1,37.23649982660608,126.66461386182166,2025-09-27 02:54:00
1,37.23655170588148,126.66461389204667,2025-09-27 02:57:00
1,37.23654142769525,126.66460057978152,2025-09-27 03:00:00
1,37.23653194241364,126.66461582456972,2025-09-27 03:03:00
1,37.23650860324347,126.6646203235112,2025-09-27 03:06:00
1,37.23654680535204,126.6646210533826,2025-09-27 03:09:00
1,37.23653954659493,126.66460097112734,2025-09-27 03:12:00
1,37.23652773140225,126.6645904321209,2025-09-27 03:15:00
1,37.23657023408168,126.66461911910444,2025-09-27 03:18:00
1,37.236545095164495,126.6645767657606,2025-09-27 03:21:00
1,37.23653322504711,126.6646222809291,2025-09-27 03:24:00
1,37.23657114607059,126.66461953840842,2025-09-27 03:27:00
1,37.23652141389423,126.66459944168614,2025-09-27 03:30:00
1,37.23654051213635,126.66463133764388,2025-09-27 03:33:00
1,37.23655466684762,126.66458750896972,2025-09-27 03:36:00
1,37.23650996534424,126.66457304304969,2025-09-27 03:39:00
1,37.23653017395461,126.66457918154374,2025-09-27 03:42:00
1,37.23651172674107,126.66461879487846,2025-09-27 03:45:00
1,37.23654213495621,126.66462530823884,2025-09-27 03:48:00
1,37.2365309412466,126.66463084559813,2025-09-27 03:51:00
1,37.23652798856913,126.66461619231136,2025-09-27 03:54:00
1,37.23651378215528,126.66460523171077,2025-09-27 03:57:00
1,37.23651203622882,126.66460601364032,2025-09-27 04:00:00
1,37.23653837455281,126.66459942177616,2025-09-27 04:03:00
1,37.23651951785986,126.6645739265859,2025-09-27 04:06:00
1,37.23652695816493,126.6646143430271,2025-09-27 04:09:00
1,37.23654837363408,126.66454974838666,2025-09-27 04:12:00
1,37.236560982959936,126.66461665707465,2025-09-27 04:15:00
1,37.236505891245976,126.66459757504497,2025-09-27 04:18:00
1,37.2365391664723,126.66456546956016,2025-09-27 04:21:00
1,37.2365063086111,126.66453443468308,2025-09-27 04:24:00
1,37.23654325376331,126.6646252992444,2025-09-27 04:27:00
1,37.23652708540519,126.66459877003288,2025-09-27 04:30:00
1,37.2365277006262,126.66457801053129,2025-09-27 04:33:00
1,37.236546189142096,126.66458697183428,2025-09-27 04:36:00
1,37.2365566225395,126.66460027118713,2025-09-27 04:39:00
1,37.23653731120552,126.66459569972132,2025-09-27 04:42:00
1,37.23656164700292,126.66458929950004,2025-09-27 04:45:00
1,37.23650247385847,126.66463534343092,2025-09-27 04:48:00
1,37.23651779100045,126.66458545416934,2025-09-27 04:51:00
1,37.23656084814389,126.66458214355752,2025-09-27 04:54:00
1,37.236540042679664,126.6645721454762,2025-09-27 04:57:00
1,37.236524575327,126.66455850390678,2025-09-27 05:00:00
1,37.23651993374675,126.66461703161868,2025-09-27 05:03:00
1,37.23655622278178,126.66457056047932,2025-09-27 05:06:00
1,37.23654481603924,126.66459010383666,2025-09-27 05:09:00
1,37.2365352583916,126.66462061094724,2025-09-27 05:12:00
1,37.23653149147704,126.66459268354151,2025-09-27 05:15:00
1,37.23653114634611,126.66460704666268,2025-09-27 05:18:00
1,37.2365061809991,126.66459253408816,2025-09-27 05:21:00
1,37.236554112940965,126.6646379571804,2025-09-27 05:24:00
1,37.23655283975096,126.66463336767846,2025-09-27 05:27:00
1,37.236567135317934,126.6646422229618,2025-09-27 05:30:00
1,37.23652879616191,126.66460072213071,2025-09-27 05:33:00
1,37.23653008732492,126.66458380853544,2025-09-27 05:36:00
1,37.23654404279225,126.66459189950994,2025-09-27 05:39:00
1,37.23654563298711,126.66462335290348,2025-09-27 05:42:00
1,37.236545143943935,126.66461069625014,2025-09-27 05:45:00
1,37.23654170509644,126.66457725982298,2025-09-27 05:48:00
1,37.236501326309536,126.6645922406341,2025-09-27 05:51:00
1,37.23655593797699,126.6646121919287,2025-09-27 05:54:00
1,37.23653727185295,126.66460016010144,2025-09-27 05:57:00
1,37.23654411238243,126.6645782916821,2025-09-27 06:00:00
1,37.23656512551706,126.66457242794128,2025-09-27 06:03:00
1,37.23655441813941,126.6645385936595,2025-09-27 06:06:00
1,37.23654951629856,126.66450383052182,2025-09-27 06:09:00
1,37.23655155432364,126.66451785301088,2025-09-27 06:12:00
1,37.23657468623907,126.66452473641854,2025-09-27 06:15:00
1,37.23655852114215,126.66458214486995,2025-09-27 06:18:00
1,37.23654337181336,126.6645737149189,2025-09-27 06:21:00
1,37.23654403886981,126.66458189438714,2025-09-27 06:24:00
1,37.23650444304131,126.6645871072864,2025-09-27 06:27:00
1,37.23650974460537,126.66459369637904,2025-09-27 06:30:00
1,37.23650956252715,126.66458526910856,2025-09-27 06:33:00
1,37.23652029551356,126.6645680570423,2025-09-27 06:36:00
1,37.2365171680137,126.66454978249872,2025-09-27 06:39:00
1,37.23650603747215,126.66457431935991,2025-09-27 06:42:00
1,37.23653639315327,126.66452893563611,2025-09-27 06:45:00
1,37.236524467035466,126.66453320655096,2025-09-27 06:48:00
1,37.23653227204241,126.66454299709842,2025-09-27 06:51:00
1,37.23653612178183,126.66450838028676,2025-09-27 06:54:00
1,37.236523625977206,126.6644870209863,2025-09-27 06:57:00
1,37.23655719320189,126.6645134224234,2025-09-27 07:00:00
1,37.23654302848071,126.66452102707366,2025-09-27 07:03:00
1,37.23654743800425,126.66455386044248,2025-09-27 07:06:00
1,37.23651233178765,126.66456707988188,2025-09-27 07:09:00
1,37.23649844638681,126.66457380959169,2025-09-27 07:12:00
1,37.23648347248552,126.664576242163,2025-09-27 07:15:00
1,37.2364928449315,126.66456775964842,2025-09-27 07:18:00
1,37.23648943036023,126.66453796679912,2025-09-27 07:21:00
1,37.23648371386168,126.66451136430469,2025-09-27 07:24:00
1,37.236471463188536,126.66454215492244,2025-09-27 07:27:00
1,37.23649392029502,126.6645573096657,2025-09-27 07:30:00
1,37.23653114336233,126.66456892487292,2025-09-27 07:33:00
1,37.236524369318765,126.66461223599808,2025-09-27 07:36:00
1,37.23651806093672,126.6646355155534,2025-09-27 07:39:00
1,37.23653409612442,126.66462280154909,2025-09-27 07:42:00
1,37.23652019999592,126.66459726492072,2025-09-27 07:45:00
1,37.23650813318999,126.6645691415506,2025-09-27 07:48:00
1,37.23651183863808,126.66456544962588,2025-09-27 07:51:00
1,37.23649672821639,126.66455379772204,2025-09-27 07:54:00
1,37.23647158287164,126.6645648969586,2025-09-27 07:57:00
1,37.23647418481824,126.66459442510484,2025-09-27 08:00:00
1,37.23647891894007,126.66459336176008,2025-09-27 08:03:00
1,37.23648139379937,126.6646084057931,2025-09-27 08:06:00
1,37.23649134209162,126.66460471646988,2025-09-27 08:09:00
1,37.2364899869729,126.6646285059661,2025-09-27 08:12:00
1,37.236487198756855,126.6646492253814,2025-09-27 08:15:00
1,37.23648063015421,126.66470820749517,2025-09-27 08:18:00
1,37.23647153766627,126.66470055733232,2025-09-27 08:21:00
1,37.23648648462227,126.66467576493456,2025-09-27 08:24:00
1,37.236482240432686,126.6646336753006,2025-09-27 08:27:00
1,37.23649536354684,126.66460001132592,2025-09-27 08:30:00
1,37.23648799323349,126.66458595589276,2025-09-27 08:33:00
1,37.2364797262216,126.66459754808945,2025-09-27 08:36:00
1,37.23655267849366,126.66463003815548,2025-09-27 08:39:00
1,37.23660086568459,126.66476427963916,2025-09-27 08:42:00
1,37.23665811469789,126.66493752717106,2025-09-27 08:45:00
1,37.23672969136146,126.66508516793766,2025-09-27 08:48:00
1,37.23681127056257,126.66525599014714,2025-09-27 08:51:00
1,37.23689540453973,126.665399260417,2025-09-27 08:54:00
1,37.236925737184016,126.6655842650794,2025-09-27 08:57:00
1,37.23703120537272,126.66571423841256,2025-09-27 09:00:00
1,37.23709093989517,126.66590171210572,2025-09-27 09:03:00
1,37.237230844089545,126.66589577187584,2025-09-27 09:06:00
1,37.23735949735776,126.66591617326183,2025-09-27 09:09:00
1,37.23750775860922,126.66589931066132,2025-09-27 09:12:00
1,37.23769211031041,126.66591610501716,2025-09-27 09:15:00
1,37.23774037200994,126.66610878592476,2025-09-27 09:18:00
1,37.23776881852616,126.66624827369576,2025-09-27 09:21:00
1,37.23787346400488,126.66629308777912,2025-09-27 09:24:00
1,37.23806850554933,126.66643425278929,2025-09-27 09:27:00
1,37.23820150612942,126.66643531938982,2025-09-27 09:30:00
1,37.23828920467687,126.66651417456016,2025-09-27 09:33:00
1,37.2384525877616,126.66653010525968,2025-09-27 09:36:00
1,37.23860013151642,126.66665330155578,2025-09-27 09:39:00
1,37.23866629623336,126.66685395981132,2025-09-27 09:42:00
1,37.23870992704655,126.66697677468004,2025-09-27 09:45:00
1,37.238797451297714,126.6671298049064,2025-09-27 09:48:00
1,37.238878178881016,126.66736206582094,2025-09-27 09:51:00
1,37.23895758332051,126.66750385450337,2025-09-27 09:54:00
1,37.23897057960229,126.66766376242236,2025-09-27 09:57:00
1,37.23907586332354,126.66779658304554,2025-09-27 10:00:00
1,37.23915988947963,126.66798324119856,2025-09-27 10:03:00
1,37.23927806670274,126.66816249868567,2025-09-27 10:06:00
1,37.23936337556952,126.66839970710537,2025-09-27 10:09:00
1,37.239419568658185,126.66861673049328,2025-09-27 10:12:00
1,37.23957760988676,126.66869144727112,2025-09-27 10:15:00
1,37.23963437919648,126.66881226640024,2025-09-27 10:18:00
1,37.23980393641796,126.66885446313611,2025-09-27 10:21:00
1,37.23994554687389,126.66891183601544,2025-09-27 10:24:00
1,37.240064813562185,126.66905816479414,2025-09-27 10:27:00
1,37.24015626957518,126.66913802965664,2025-09-27 10:30:00
1,37.24026058262516,126.66920946761202,2025-09-27 10:33:00
1,37.24040300842874,126.66934469824744,2025-09-27 10:36:00
1,37.24051478651465,126.66936628807083,2025-09-27 10:39:00
1,37.240612065736975,126.66946007424868,2025-09-27 10:42:00
1,37.24073202436533,126.66958169829633,2025-09-27 10:45:00
1,37.24082732143172,126.6696623592679,2025-09-27 10:48:00
1,37.24087830866026,126.6696756755269,2025-09-27 10:51:00
1,37.24088930484618,126.66969946483697,2025-09-27 10:54:00
1,37.24087867486363,126.66973221223354,2025-09-27 10:57:00
1,37.24091187994967,126.66975939310908,2025-09-27 11:00:00
1,37.240886581231706,126.66974029466512,2025-09-27 11:03:00
1,37.24089373802828,126.66971464707424,2025-09-27 11:06:00
1,37.24088291465608,126.66968938992808,2025-09-27 11:09:00
1,37.24088329575608,126.6697009278611,2025-09-27 11:12:00
1,37.240888463536976,126.66969893465536,2025-09-27 11:15:00
1,37.24086354011694,126.6696991426211,2025-09-27 11:18:00
1,37.24089656668731,126.6697235215466,2025-09-27 11:21:00
1,37.24090777429454,126.66970345986256,2025-09-27 11:24:00
1,37.24088431469628,126.66969915270865,2025-09-27 11:27:00
1,37.24085722102861,126.669698578381,2025-09-27 11:30:00
1,37.24086678346673,126.66969864365085,2025-09-27 11:33:00
1,37.24086154663731,126.66971946337392,2025-09-27 11:36:00
1,37.240855573678935,126.66973921211569,2025-09-27 11:39:00
1,37.24085386277757,126.66962707711906,2025-09-27 11:42:00
1,37.24082080674767,126.66982884065196,2025-09-27 11:45:00
1,37.24079189452116,126.66998112142063,2025-09-27 11:48:00
1,37.24078217750673,126.6701915153278,2025-09-27 11:51:00
1,37.240753255810986,126.67036122396053,2025-09-27 11:54:00
1,37.24071064890406,126.67047536025696,2025-09-27 11:57:00
1,37.24069883172447,126.67066679788344,2025-09-27 12:00:00
1,37.24065996364739,126.6708230838522,2025-09-27 12:03:00
1,37.24061057061249,126.67104258033328,2025-09-27 12:06:00
1,37.24056827513982,126.67118378331917,2025-09-27 12:09:00
1,37.240515143122494,126.6714072015524,2025-09-27 12:12:00
1,37.240490975772296,126.67153304710362,2025-09-27 12:15:00
1,37.2404527445448,126.6717110195879,2025-09-27 12:18:00
1,37.2404097454734,126.67186490780608,2025-09-27 12:21:00
1,37.24037978105861,126.67205637229064,2025-09-27 12:24:00
1,37.24029476349247,126.67219880546298,2025-09-27 12:27:00
1,37.24030999370672,126.67237835313828,2025-09-27 12:30:00
1,37.24028359889008,126.67258973486578,2025-09-27 12:33:00
1,37.24022237135301,126.6727165127298,2025-09-27 12:36:00
1,37.24018435851006,126.67290246231576,2025-09-27 12:39:00
1,37.24016863391805,126.67303380996016,2025-09-27 12:42:00
1,37.24012025736194,126.67320009049962,2025-09-27 12:45:00
1,37.24012078955253,126.6734724722965,2025-09-27 12:48:00
1,37.24005956714488,126.67367470458436,2025-09-27 12:51:00
1,37.240002955179264,126.67377544537489,2025-09-27 12:54:00
1,37.23988419708781,126.673943158556,2025-09-27 12:57:00
1,37.239843164648384,126.67402974264904,2025-09-27 13:00:00
1,37.239773411548725,126.67419389914556,2025-09-27 13:03:00
1,37.23970349835672,126.67435293447862,2025-09-27 13:06:00
1,37.239619697254255,126.67438067095854,2025-09-27 13:09:00
1,37.23949208791922,126.67462069435012,2025-09-27 13:12:00
1,37.23939544108839,126.67475707997724,2025-09-27 13:15:00
1,37.23935640811517,126.67486727474385,2025-09-27 13:18:00
1,37.2392492384788,126.6749980222816,2025-09-27 13:21:00
1,37.239154176275626,126.6751219526599,2025-09-27 13:24:00
1,37.23907701944841,126.6752655343492,2025-09-27 13:27:00
1,37.23897138779374,126.67542627589252,2025-09-27 13:30:00
1,37.23893097227229,126.6755298593402,2025-09-27 13:33:00
1,37.238863461234885,126.67570844099518,2025-09-27 13:36:00
1,37.23874863682381,126.67583759889972,2025-09-27 13:39:00
1,37.23869188142292,126.6759402907964,2025-09-27 13:42:00
1,37.23862725220913,126.67608103359252,2025-09-27 13:45:00
1,37.23857051921668,126.6762361796666,2025-09-27 13:48:00
1,37.23842129219364,126.67638267155804,2025-09-27 13:51:00
1,37.23838514049898,126.67647854506502,2025-09-27 13:54:00
1,37.23826625485945,126.67663162313326,2025-09-27 13:57:00
1,37.238205225639945,126.6767525593914,2025-09-27 14:00:00
1,37.23811032913155,126.67686504860544,2025-09-27 14:03:00
1,37.23802312714212,126.67697170178084,2025-09-27 14:06:00
1,37.23792604687958,126.67719675000036,2025-09-27 14:09:00
1,37.23788459792882,126.6773186751223,2025-09-27 14:12:00
1,37.237787125234114,126.6774117962204,2025-09-27 14:15:00
1,37.23769766228408,126.67760575047107,2025-09-27 14:18:00
1,37.23760986665195,126.67768734154755,2025-09-27 14:21:00
1,37.23756676009965,126.6778264935828,2025-09-27 14:24:00
1,37.2374632546033,126.6779665600746,2025-09-27 14:27:00
1,37.237386007811466,126.67813614542511,2025-09-27 14:30:00
1,37.23732783909516,126.67825076185436,2025-09-27 14:33:00
1,37.23723285418907,126.67839031912123,2025-09-27 14:36:00
1,37.23715060529084,126.67850139915583,2025-09-27 14:39:00
1,37.237031298574415,126.67867767755784,2025-09-27 14:42:00
1,37.23699057929703,126.67879041273513,2025-09-27 14:45:00
1,37.23690820441196,126.67893118409496,2025-09-27 14:48:00
1,37.23683693985715,126.67909310328416,2025-09-27 14:51:00
1,37.23674761397964,126.6792049871549,2025-09-27 14:54:00
1,37.236671028404416,126.67936321693092,2025-09-27 14:57:00
1,37.23658821976355,126.679487634462,2025-09-27 15:00:00
1,37.236525823979576,126.67965966292198,2025-09-27 15:03:00
1,37.23643097507581,126.67979677296628,2025-09-27 15:06:00
1,37.23637920942023,126.67997576054957,2025-09-27 15:09:00
1,37.23627730768005,126.68008467164262,2025-09-27 15:12:00
1,37.23617808017882,126.68024383484092,2025-09-27 15:15:00
1,37.23611483115084,126.68039808065058,2025-09-27 15:18:00
1,37.23598448226982,126.68052913474313,2025-09-27 15:21:00
1,37.23590382011389,126.68067544474974,2025-09-27 15:24:00
1,37.235758707360525,126.68079808428642,2025-09-27 15:27:00
1,37.2356857804109,126.6809591898886,2025-09-27 15:30:00
1,37.23554490304669,126.68109288889372,2025-09-27 15:33:00
1,37.235447917934565,126.6812412339442,2025-09-27 15:36:00
1,37.23532394608276,126.68132209652526,2025-09-27 15:39:00
1,37.23526584691318,126.6815076200493,2025-09-27 15:42:00
1,37.23508257658216,126.68164696837736,2025-09-27 15:45:00
1,37.234984714994326,126.68182716134451,2025-09-27 15:48:00
1,37.23488084008211,126.6819393930485,2025-09-27 15:51:00
1,37.23477194949068,126.68206406308764,2025-09-27 15:54:00
1,37.23470989318397,126.6822198548046,2025-09-27 15:57:00
1,37.23460679162352,126.68237497893976,2025-09-27 16:00:00
1,37.23449018765936,126.68249876278315,2025-09-27 16:03:00
1,37.23442671623116,126.68262668943846,2025-09-27 16:06:00
1,37.23433404192049,126.6827501184638,2025-09-27 16:09:00
1,37.23424921937091,126.68289665289292,2025-09-27 16:12:00
1,37.23412370400975,126.683055762237,2025-09-27 16:15:00
1,37.23404861668338,126.68309608026858,2025-09-27 16:18:00
1,37.2339598928273,126.68334046686624,2025-09-27 16:21:00
1,37.23390921213987,126.68356559745752,2025-09-27 16:24:00
1,37.2338565603174,126.68374417612462,2025-09-27 16:27:00
1,37.23381321537885,126.68395540376218,2025-09-27 16:30:00
1,37.2337148983149,126.68412930608083,2025-09-27 16:33:00
1,37.233642104511816,126.684263264995,2025-09-27 16:36:00
1,37.233584323783255,126.68441433788036,2025-09-27 16:39:00
1,37.233433865229244,126.68455575995053,2025-09-27 16:42:00
1,37.23336982013249,126.6846693996093,2025-09-27 16:45:00
1,37.23328690304995,126.68479771525482,2025-09-27 16:48:00
1,37.233221467811376,126.6849883497028,2025-09-27 16:51:00
1,37.23319063620045,126.68513639734444,2025-09-27 16:54:00
1,37.23316435212993,126.68531325460948,2025-09-27 16:57:00
1,37.233086103760826,126.68547818070252,2025-09-27 17:00:00
1,37.2330436934408,126.68561888559996,2025-09-27 17:03:00
1,37.23297961630355,126.68581409517871,2025-09-27 17:06:00
1,37.23299894504077,126.68596558037646,2025-09-27 17:09:00
1,37.23294629685402,126.686160656501,2025-09-27 17:12:00
1,37.232910069437,126.6861750296486,2025-09-27 17:15:00
1,37.23289241153189,126.68621760548568,2025-09-27 17:18:00
1,37.23290558110343,126.6862201669387,2025-09-27 17:21:00
1,37.232890627125485,126.6862296029061,2025-09-27 17:24:00
1,37.23286335167679,126.68624675028056,2025-09-27 17:27:00
1,37.23287307549872,126.68624119514932,2025-09-27 17:30:00
1,37.23287344929632,126.68622095406757,2025-09-27 17:33:00
1,37.23289567066642,126.68621924181782,2025-09-27 17:36:00
1,37.23294983284632,126.68615226890964,2025-09-27 17:39:00
1,37.23296857973601,126.68598053064132,2025-09-27 17:42:00
1,37.23304234969879,126.68582186659528,2025-09-27 17:45:00
1,37.233062619351415,126.685654422534,2025-09-27 17:48:00
1,37.23310216282376,126.68548744287904,2025-09-27 17:51:00
1,37.23313644713805,126.68530419687131,2025-09-27 17:54:00
1,37.2331770309421,126.68516323205516,2025-09-27 17:57:00
1,37.233264235657714,126.68496491657534,2025-09-27 18:00:00
1,37.23327142503722,126.6847997720476,2025-09-27 18:03:00
1,37.2333583885543,126.68466901571348,2025-09-27 18:06:00
1,37.23348929938369,126.6844978608392,2025-09-27 18:09:00
1,37.23352913239093,126.6844037965238,2025-09-27 18:12:00
1,37.233651825593086,126.68424173947456,2025-09-27 18:15:00
1,37.23371854659282,126.684119154806,2025-09-27 18:18:00
1,37.233851204393055,126.6839548476788,2025-09-27 18:21:00
1,37.23387876134255,126.68369003958516,2025-09-27 18:24:00
1,37.23389331194678,126.68350022475164,2025-09-27 18:27:00
1,37.23391302735684,126.68329639803156,2025-09-27 18:30:00
1,37.23402940926199,126.68319513020953,2025-09-27 18:33:00
1,37.2340918460749,126.68303449894005,2025-09-27 18:36:00
1,37.234222782528015,126.68292861581163,2025-09-27 18:39:00
1,37.23431670291246,126.68279696087396,2025-09-27 18:42:00
